seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,val_loss,val_fid,train_loss,train_fid
6,LLM-Open,latent-pull-2,2,explore,False,,nan,,0.022573094261218785,0.9774269057387812,0.028694669786459626,0.9713053302135404
6,LLM-Open,mirror-chain-3,3,explore,False,,nan,,0.03179521719823286,0.9682047828017671,0.05538318243531215,0.9446168175646878
6,LLM-Open,boundary-first-4,4,explore,False,,nan,,0.020538032205727585,0.9794619677942724,0.031765185713741206,0.9682348142862588
6,LLM-Open,real-collect-5,5,explore,False,,nan,,0.05628815396996201,0.943711846030038,0.10663777521000817,0.8933622247899918
6,LLM-Open,symmetric-6,6,explore,False,,nan,,0.07538573991641506,0.9246142600835849,0.1354184957527509,0.8645815042472491
7,Random,R1,1,explore,False,,nan,,0.14169437044629707,0.8583056295537029,0.15046628288956365,0.8495337171104363
7,Random,R2,2,explore,False,,nan,,0.3125577958926492,0.6874422041073508,0.29189390089195055,0.7081060991080494
7,Random,R3,3,explore,False,,nan,,0.15427641834615125,0.8457235816538488,0.1671307008537859,0.8328692991462141
7,Random,R4,4,explore,False,,nan,,0.18083200728247417,0.8191679927175258,0.1979747491053534,0.8020252508946466
7,Random,R5,5,explore,False,,nan,,0.1882031434674989,0.8117968565325011,0.2064749540973626,0.7935250459026374
7,Random,R6,6,explore,False,,nan,,0.5153885609481266,0.48461143905187337,0.5137853423481977,0.4862146576518023
7,Greedy,G1_warm,1,explore,False,,nan,,0.46241828906520677,0.5375817109347932,0.45359696173597785,0.5464030382640221
7,Greedy,G2_warm,2,explore,False,,nan,,0.2039277926069939,0.7960722073930061,0.22591655843649927,0.7740834415635007
7,Greedy,G3_warm,3,explore,False,,nan,,0.4223238530147312,0.5776761469852688,0.4215204789991426,0.5784795210008574
7,Greedy,G4_acc,4,refine,False,,0.0625,,0.2037872807493949,0.7962127192506051,0.22579258616132636,0.7742074138386736
7,Greedy,G5_acc,5,refine,False,,0.0625,,0.11504353677100776,0.8849564632289922,0.1260930260231421,0.8739069739768579
7,Greedy,G6_rej,6,refine,False,,0.0625,,0.29934889437339207,0.7006511056266079,0.28624999517216765,0.7137500048278324
7,LLM-Open,nn-collect-1,1,explore,False,,nan,,0.14331462138530915,0.8566853786146909,0.15437248770531542,0.8456275122946846
7,LLM-Open,latent-pull-2,2,explore,False,,nan,,0.03945216984081146,0.9605478301591885,0.034880315041367016,0.965119684958633
7,LLM-Open,mirror-chain-3,3,explore,False,,nan,,0.07123793907536946,0.9287620609246305,0.0668876996666743,0.9331123003333257
7,LLM-Open,boundary-first-4,4,explore,False,,nan,,0.03657335089707614,0.9634266491029239,0.03245638378221072,0.9675436162177893
7,LLM-Open,real-collect-5,5,explore,False,,nan,,0.13071594007485832,0.8692840599251417,0.1384396545130573,0.8615603454869427
7,LLM-Open,symmetric-6,6,explore,False,,nan,,0.1580772039869377,0.8419227960130623,0.17079077915164298,0.829209220848357
8,Random,R1,1,explore,False,,nan,,0.48456985037631994,0.5154301496236801,0.48515881333927435,0.5148411866607256
8,Random,R2,2,explore,False,,nan,,0.14733274043218658,0.8526672595678134,0.14483914071087134,0.8551608592891287
8,Random,R3,3,explore,False,,nan,,0.3367473140455165,0.6632526859544835,0.33294907957940656,0.6670509204205934
8,Random,R4,4,explore,False,,nan,,0.5147624257218331,0.485237574278167,0.5132237327467448,0.4867762672532551
8,Random,R5,5,explore,False,,nan,,0.4773999155975045,0.5226000844024955,0.4764577063715867,0.5235422936284133
8,Random,R6,6,explore,False,,nan,,0.5091961517321615,0.4908038482678385,0.5083603487565148,0.4916396512434852
8,Greedy,G1_warm,1,explore,False,,nan,,0.14779144209013395,0.852208557909866,0.1455811320106053,0.8544188679893947
8,Greedy,G2_warm,2,explore,False,,nan,,0.33763068118313855,0.6623693188168615,0.3318695404629184,0.6681304595370816
8,Greedy,G3_warm,3,explore,False,,nan,,0.08555655828023889,0.9144434417197611,0.08455196358713635,0.9154480364128637
8,Greedy,G4_rej,4,refine,False,,0.0625,,0.08623224708560284,0.9137677529143972,0.0852293071662773,0.9147706928337227
8,Greedy,G5_rej,5,refine,False,,0.0625,,0.08562901020367908,0.9143709897963209,0.08461648339148509,0.9153835166085149
8,Greedy,G6_rej,6,refine,False,,0.0625,,0.3614984742121402,0.6385015257878598,0.358999742125952,0.641000257874048
8,LLM-Open,nn-collect-1,1,explore,False,,nan,,0.10346733431915522,0.8965326656808448,0.10069383954116673,0.8993061604588333
8,LLM-Open,latent-pull-2,2,explore,False,,nan,,0.02512461427185375,0.9748753857281462,0.022240324141210355,0.9777596758587896
8,LLM-Open,mirror-chain-3,3,explore,False,,nan,,0.04837298421656244,0.9516270157834376,0.043875008992258824,0.9561249910077412
8,LLM-Open,boundary-first-4,4,explore,False,,nan,,0.028486648257545766,0.9715133517424542,0.026395049645042468,0.9736049503549575
8,LLM-Open,real-collect-5,5,explore,False,,nan,,0.08978872902893897,0.910211270971061,0.08625536967522685,0.9137446303247732
8,LLM-Open,symmetric-6,6,explore,False,,nan,,0.11870263291000693,0.8812973670899931,0.11597918047433242,0.8840208195256676
9,Random,R1,1,explore,False,,nan,,0.3237925984951976,0.6762074015048024,0.3409429723412494,0.6590570276587506
9,Random,R2,2,explore,False,,nan,,0.47148421698550047,0.5285157830144995,0.4779560866152992,0.5220439133847008
9,Random,R3,3,explore,False,,nan,,0.6502981273525434,0.3497018726474565,0.6617331410208475,0.33826685897915254
9,Random,R4,4,explore,False,,nan,,0.15665270918955587,0.8433472908104441,0.1404820751348541,0.8595179248651459
9,Random,R5,5,explore,False,,nan,,0.3251769526626872,0.6748230473373128,0.3546241843228517,0.6453758156771483
9,Random,R6,6,explore,False,,nan,,0.1485482017374018,0.8514517982625982,0.14066768505342864,0.8593323149465714
