seed,method,candidate,order,fallback,invalid_errors,train_loss,val_loss,test_loss,train_fid,val_fid,test_fid
5,LLM-API-closed,real-zz-nearest-neighbor-hypothesis,1,False,,0.026303433948639654,0.0238065470427683,0.024016642457247217,0.9736965660513603,0.9761934529572317,0.9759833575427528
5,LLM-API-open,center-to-latent,5,False,,0.034313452532791056,0.03080613694199774,0.03011062505288642,0.9656865474672089,0.9691938630580023,0.9698893749471136
5,LLM-chat-frozen,L2_pair_then_funnel,2,False,,0.03673074505775731,0.03158062336574741,0.029426453197886282,0.9632692549422427,0.9684193766342526,0.9705735468021137
5,RY-random,R7,7,False,,0.05277321390149803,0.047473996947316355,0.04533998253409233,0.947226786098502,0.9525260030526836,0.9546600174659077
5,Random,R7,7,False,,0.18799038226628806,0.1711784087707775,0.1541134899031411,0.8120096177337119,0.8288215912292225,0.8458865100968589
6,Evolutionary,E_child1,5,False,,0.11797236675752532,0.059548745283497184,0.13043119337298825,0.8820276332424747,0.9404512547165028,0.8695688066270117
6,LLM-API-closed,fallback_p5,6,True,,0.026103590763465245,0.020216737581783106,0.028935764295512034,0.9738964092365348,0.9797832624182169,0.971064235704488
6,LLM-API-open,center-to-latent,5,False,,0.026578781874997626,0.019251175666813225,0.029920389848309248,0.9734212181250024,0.9807488243331868,0.9700796101516908
6,LLM-chat-frozen,L2_pair_then_funnel,2,False,,0.02797543051943774,0.016906349973303314,0.03217917640730783,0.9720245694805623,0.9830936500266967,0.9678208235926922
6,RY-random,R8,8,False,,0.06856372627269391,0.029709939667926566,0.07738912728507574,0.9314362737273061,0.9702900603320734,0.9226108727149243
6,Random,R8,8,False,,0.07275329784440987,0.043834045547609946,0.07838252210102259,0.9272467021555901,0.95616595445239,0.9216174778989774
7,Evolutionary,E_child2,6,False,,0.0714773380731506,0.07037711073778696,0.06738122263576019,0.9285226619268494,0.929622889262213,0.9326187773642398
7,LLM-API-closed,mirror-boundary-y-entangler,2,False,,0.027473226287155872,0.030590896137492662,0.024703863184871055,0.9725267737128441,0.9694091038625073,0.975296136815129
7,LLM-API-open,center-to-latent,5,False,,0.03206608791437615,0.035635637009401755,0.02901897096843653,0.9679339120856238,0.9643643629905982,0.9709810290315635
7,LLM-chat-frozen,L2_pair_then_funnel,2,False,,0.03667027046482685,0.0395604972714686,0.03156161679237002,0.9633297295351732,0.9604395027285314,0.96843838320763
7,RY-random,R5,5,False,,0.049526229694619284,0.05419179046101519,0.04589523992573907,0.9504737703053807,0.9458082095389848,0.9541047600742609
7,Random,R3,3,False,,0.12652241519337049,0.11571349423777866,0.10858912480431904,0.8734775848066295,0.8842865057622213,0.891410875195681
8,Evolutionary,E_child2,6,False,,0.11304983778044764,0.11477581925385072,0.1373811799844068,0.8869501622195524,0.8852241807461493,0.8626188200155932
8,LLM-API-closed,real-zz-chain-latent-sinks,3,False,,0.03439606229360781,0.03667701438299675,0.05140522162481842,0.9656039377063922,0.9633229856170032,0.9485947783751816
8,LLM-API-open,center-to-latent,5,False,,0.02179468120449668,0.024281870156431906,0.033577296232577436,0.9782053187955033,0.9757181298435681,0.9664227037674226
8,LLM-chat-frozen,L2_pair_then_funnel,2,False,,0.02349271560966193,0.02638921545249262,0.03730439326036872,0.9765072843903381,0.9736107845475074,0.9626956067396313
8,RY-random,R4,4,False,,0.05962497504565589,0.06278880359300165,0.07948264228428181,0.9403750249543441,0.9372111964069983,0.9205173577157182
8,Random,R3,3,False,,0.057923512809859634,0.06027688057781633,0.08326128793588461,0.9420764871901404,0.9397231194221837,0.9167387120641154
9,Evolutionary,E_child2,6,False,,0.07767509925829297,0.0763670693693298,0.07657690712895471,0.922324900741707,0.9236329306306702,0.9234230928710453
9,LLM-API-closed,real-even-bridge,2,False,,0.02321115519739314,0.018448324691723195,0.02245982219557363,0.9767888448026069,0.9815516753082768,0.9775401778044264
9,LLM-API-open,center-to-latent,5,False,,0.03022560077360914,0.0262732012507797,0.028616047425906066,0.9697743992263909,0.9737267987492203,0.9713839525740939
9,LLM-chat-frozen,L2_pair_then_funnel,2,False,,0.032487951669056825,0.02938896983756223,0.029992574831060437,0.9675120483309432,0.9706110301624378,0.9700074251689396
9,RY-random,R4,4,False,,0.03138996863059784,0.027988730065319878,0.029615577719415587,0.9686100313694022,0.9720112699346801,0.9703844222805844
9,Random,R7,7,False,,0.08199128247893595,0.0821768414512064,0.07928576008677468,0.918008717521064,0.9178231585487936,0.9207142399132253
10,Evolutionary,E_init4,4,False,,0.08744270661435027,0.0814129859151258,0.07314935262484701,0.9125572933856497,0.9185870140848742,0.926850647375153
10,LLM-API-closed,y-bond-center-triangle,2,False,,0.05776313724620785,0.054110698184207884,0.04647458327161624,0.9422368627537921,0.9458893018157921,0.9535254167283838
10,LLM-API-open,center-to-latent,5,False,,0.03639913035566433,0.03443421419566073,0.0298079726964372,0.9636008696443357,0.9655657858043393,0.9701920273035628
