arch_seed,block,embed_params,epochs_run,failed,frozen_quantum_params,head_params,input_dim,logical_two_qubit,model,q_unchanged,quantum_params,representation,runtime_s,swap_est,test_auroc,test_balanced_accuracy,test_brier,test_classification_error,test_ece,test_logloss,total_params,total_trainable_params,train_size,transpiled_depth,transpiled_two_qubit,val_auroc,val_balanced_accuracy,val_brier,val_classification_error,val_ece,val_logloss
5004,3,88,50,False,0,5,21,0,M3_product,False,12,R1_raw21,115.42,0,0.6169875128402671,0.5815934771443246,0.23891784893362147,0.4136,0.014626477520322331,0.6704617103661153,105,105,10000,4,0,0.6337604728428351,0.5899219953775039,0.2363946312390233,0.4035,0.01721768056064506,0.6655533760009753
5004,3,88,50,False,0,5,21,4,M4_entangled,False,12,R1_raw21,142.81,1,0.640233211350796,0.6006773240883411,0.23446654592800142,0.3962,0.015228790381840725,0.6611956651077838,105,105,10000,17,12,0.640130449088341,0.5987256034925527,0.23448584774087855,0.398,0.018027941904593753,0.6614144260776195
5004,3,88,15,False,12,5,21,4,M5_frozen,True,12,R1_raw21,31.96,1,0.6250537686183872,0.5843766050333847,0.23699408547741505,0.4104,0.01589135609807557,0.6664142282585612,105,93,10000,17,12,0.6349772887776065,0.6007960965588084,0.23595430575390894,0.3935,0.01381323721797968,0.6646672635035011
,4,,,False,,,21,,M0_class_prior,,,R1_raw21,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,500,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,4,,,False,,,21,,M1_logreg,,,R1_raw21,0.02,,0.5560363700564972,0.5381163328197227,0.24998855482755197,0.456,0.044537316835167096,0.6938453019791512,22,22,500,,,0.5579366894581407,0.5375016050333847,0.24856722585254648,0.455,0.04445994849743003,0.6902392721242226
,4,,,False,,,21,,M2_mlp,,,R1_raw21,1.51,,0.5470427259887005,0.5253370570107858,0.2483480487610609,0.468,0.02885309738274356,0.6898516241415164,93,93,500,,,0.5554448751284027,0.542011748844376,0.24731204051449396,0.45,0.010436183352889074,0.6877756889684131
5000,4,88,16,False,0,5,21,0,M3_product,False,12,R1_raw21,2.3,0,0.5409935156651259,0.523571520287622,0.24937745382074186,0.4678,0.033385117230100264,0.692022813543439,105,105,500,4,0,0.543851518361582,0.5164997431946584,0.2487435714092771,0.4735,0.039442007429877426,0.6906692677590069
5000,4,88,13,False,0,5,21,8,M4_entangled,False,12,R1_raw21,2.28,5,0.5548847586029789,0.5427356189008732,0.24702959559127174,0.4464,0.005313577850448996,0.6871886556571831,105,105,500,38,32,0.5683302837699025,0.5454063944530047,0.2455563518914429,0.4425,0.005747173041989724,0.6842121661306928
5000,4,88,13,False,12,5,21,8,M5_frozen,True,12,R1_raw21,2.07,5,0.5580296610169492,0.5406458654340011,0.2467355541389092,0.452,0.010948630801787814,0.6865901374007324,105,93,500,38,32,0.5691889766307139,0.5531506805341551,0.24537931590027087,0.438,0.011752827929047435,0.6838370687020865
5001,4,88,19,False,0,5,21,0,M3_product,False,12,R1_raw21,2.88,0,0.5535485683102208,0.5289740626605033,0.2470917991466411,0.4592,0.01829171787119413,0.6872866047973606,105,105,500,4,0,0.5596570846173601,0.5418030945043657,0.24655444015360647,0.445,0.014432777398507693,0.6861729630674984
5001,4,88,18,False,0,5,21,4,M4_entangled,False,12,R1_raw21,4.35,1,0.5371682395993835,0.5270383923985619,0.24869692327473403,0.4602,0.013735235246645227,0.6905842033436858,105,105,500,18,12,0.554102665960452,0.5347248972778633,0.24692743958252883,0.452,0.007045076270230859,0.6869606980785327
5001,4,88,21,False,12,5,21,4,M5_frozen,True,12,R1_raw21,3.55,1,0.5362076271186441,0.5245056497175141,0.2485633558356747,0.461,0.011896428798053131,0.690301036556945,105,93,500,18,12,0.553251998266564,0.5302227786337955,0.24709182468579155,0.4545,0.008746910155849894,0.6873036552060582
5002,4,88,13,False,0,5,21,0,M3_product,False,12,R1_raw21,2.02,0,0.5569838212634823,0.5335516178736518,0.24659597420473028,0.457,0.012308023034721612,0.6862817859748392,105,105,500,4,0,0.5536542597586029,0.5317876861838726,0.24590787160950728,0.457,0.015679946963106914,0.6847900545862723
5002,4,88,14,False,0,5,21,4,M4_entangled,False,12,R1_raw21,2.55,2,0.5672780238828968,0.5468926553672316,0.24621260071756898,0.4436,0.017005643057609533,0.6855458364497597,105,105,500,20,14,0.5693615177195686,0.54243708269132,0.24563092043333218,0.447,0.02249403590300023,0.6843408358381167
5002,4,88,14,False,12,5,21,4,M5_frozen,True,12,R1_raw21,2.73,2,0.5679112095531587,0.5479070364663585,0.2460808654474879,0.4426,0.016928240042265966,0.6852709378099064,105,93,500,20,14,0.5699784524268106,0.5463934899845917,0.2455057606945784,0.443,0.018556681971641772,0.6840817501117155
5003,4,88,12,False,0,5,21,0,M3_product,False,12,R1_raw21,2.29,0,0.5398202362609141,0.5303030303030303,0.24807349391846,0.4582,0.0024915020122287246,0.6892789994252656,105,105,500,4,0,0.5426607842193117,0.5269003595274782,0.24764370796658425,0.4605,0.002221808055044297,0.6883748649026583
5003,4,88,14,False,0,5,21,4,M4_entangled,False,12,R1_raw21,2.43,1,0.5583967321520288,0.5311857986646122,0.24655301873155266,0.4604,0.02112266978958334,0.6861618454038757,105,105,500,17,12,0.5690334890215717,0.5433118258859784,0.24554842922802236,0.4475,0.007127009194523986,0.6841018025094782
5003,4,88,14,False,12,5,21,4,M5_frozen,True,12,R1_raw21,2.15,1,0.5574059450436569,0.5347168721109399,0.24648770289019448,0.4566,0.014194491619067075,0.6860193382433758,105,93,500,17,12,0.5666991685927067,0.5364824088341038,0.24568848341980956,0.454,0.010310430027921131,0.6843706864693962
5004,4,88,11,False,0,5,21,0,M3_product,False,12,R1_raw21,1.81,0,0.5537955829481254,0.5356060606060606,0.24766915721786628,0.461,0.021548375745291514,0.688465578671284,105,105,500,4,0,0.5525518024524909,0.535824345146379,0.24754239024055286,0.4595,0.018910136108864987,0.6881945730022238
5004,4,88,15,False,0,5,21,4,M4_entangled,False,12,R1_raw21,3.92,1,0.5538835387776065,0.5326592193117616,0.24746176358644198,0.455,0.017323358371928093,0.6880381544673974,105,105,500,17,12,0.5546564024781715,0.5229118515665125,0.24731496199937258,0.464,0.02904290692281933,0.687681787454594
5004,4,88,16,False,12,5,21,4,M5_frozen,True,12,R1_raw21,2.5,1,0.5571008281972265,0.5363636363636364,0.24678041575251095,0.4518,0.00995965562021393,0.6866499886622398,105,93,500,17,12,0.5563135994478685,0.5247255392912172,0.24677932630456687,0.4625,0.029476358097139964,0.6866214518246768
,4,,,False,,,21,,M0_class_prior,,,R1_raw21,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,2000,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,4,,,False,,,21,,M1_logreg,,,R1_raw21,0.02,,0.5742876861838726,0.54753145865434,0.24575003723314093,0.4462,0.030507412348632655,0.6845640537715552,22,22,2000,,,0.5786947868515664,0.5478701206985105,0.244435076848742,0.445,0.03842043876552887,0.6815268142807699
,4,,,False,,,21,,M2_mlp,,,R1_raw21,0.48,,0.5713138803287109,0.5485362095531587,0.24632313096627878,0.4454,0.028011282684339323,0.6857419744461962,93,93,2000,,,0.5777407951335387,0.5417709938366718,0.24455641855318594,0.4515,0.03676139737480228,0.6818960034454928
5000,4,88,20,False,0,5,21,0,M3_product,False,12,R1_raw21,13.66,0,0.5956111967128916,0.5645833333333333,0.2430978031252791,0.429,0.0277182456400125,0.6792352371255216,105,105,2000,4,0,0.6087038954160247,0.572226502311248,0.2400681521346251,0.421,0.02060964519598714,0.6728568327396999
5000,4,88,14,False,0,5,21,8,M4_entangled,False,12,R1_raw21,11.28,5,0.5757516371340524,0.5508795582948125,0.2459672392216549,0.442,0.029668561780881456,0.68512243681211,105,105,2000,38,32,0.5790167966743709,0.5465780688238315,0.24478457177500898,0.445,0.036240782121438456,0.6826039034558605
5000,4,88,12,False,12,5,21,8,M5_frozen,True,12,R1_raw21,8.65,5,0.5698041859270674,0.5450404468412943,0.24627160377398613,0.4494,0.027486659585464774,0.6856585280214735,105,93,2000,38,32,0.5765771459296354,0.5418512455059066,0.24467508918127942,0.451,0.032854707300870804,0.682286661714424
5001,4,88,16,False,0,5,21,0,M3_product,False,12,R1_raw21,11.43,0,0.57684562788906,0.5503980482794042,0.245540619228282,0.4422,0.02733370620235281,0.6842480381592371,105,105,2000,4,0,0.5864220194530047,0.5484158320493067,0.24393494463970716,0.443,0.029884464416481647,0.6808640325146492
5001,4,88,22,False,0,5,21,4,M4_entangled,False,12,R1_raw21,16.91,1,0.5705102401129943,0.5445236260914227,0.24742910435293625,0.4494,0.04609856543237014,0.6883443817756532,105,105,2000,18,12,0.6026880296610169,0.5707819722650231,0.24088248784197708,0.423,0.022376545232418773,0.674452414143065
5001,4,88,22,False,12,5,21,4,M5_frozen,True,12,R1_raw21,12.89,1,0.5643234784283513,0.5471783513097073,0.247315635298821,0.4456,0.029838331161173303,0.687977111338981,105,93,2000,18,12,0.600362737544941,0.5681256420133539,0.2411748770700392,0.4245,0.010582920826898585,0.6751212163346499
5002,4,88,15,False,0,5,21,0,M3_product,False,12,R1_raw21,7.73,0,0.585375096302003,0.5614567282999486,0.24367974878104445,0.4356,0.02272285559151379,0.6800947310714285,105,105,2000,4,0,0.5956519645608629,0.566817539804828,0.24170050078898367,0.4295,0.014025351482690684,0.6760817213746443
5002,4,88,18,False,0,5,21,4,M4_entangled,False,12,R1_raw21,10.6,2,0.5811695878274268,0.55246854134566,0.24464188089532332,0.4426,0.029671807057852873,0.6821541409114806,105,105,2000,20,14,0.5858050847457628,0.553030303030303,0.24352556505092166,0.4405,0.030729283248594783,0.6798074058669265
5002,4,88,14,False,12,5,21,4,M5_frozen,True,12,R1_raw21,8.5,2,0.57923343605547,0.5562596302003082,0.24485549288820543,0.4418,0.02619213880619384,0.6826154340503032,105,93,2000,20,14,0.580033986581921,0.547147855675398,0.2440126002409506,0.4495,0.030160646001922642,0.680757504172562
5003,4,88,14,False,0,5,21,0,M3_product,False,12,R1_raw21,9.16,0,0.5902125064201336,0.5583911145351823,0.24269452260690086,0.4344,0.015690938837959408,0.678132765195238,105,105,2000,4,0,0.5935995281201849,0.5519308551617874,0.2419139833845516,0.44,0.027247695340058924,0.6765814398385086
5003,4,88,24,False,0,5,21,4,M4_entangled,False,12,R1_raw21,18.71,1,0.5982983436055469,0.5642205957883925,0.24245170943699232,0.43,0.025262139724483483,0.6779416468494738,105,105,2000,17,12,0.6028053977272727,0.5717530174627632,0.24147339151718897,0.4215,0.016897330506712223,0.6760465132404031
5003,4,88,50,False,12,5,21,4,M5_frozen,True,12,R1_raw21,30.74,1,0.5907139188495121,0.5596109399075501,0.2441697950116005,0.4352,0.03510462677343552,0.6815091853616275,105,93,2000,17,12,0.5968296578068824,0.5677725346687211,0.24247808225598363,0.426,0.02460167912670774,0.6779044975917677
5004,4,88,13,False,0,5,21,0,M3_product,False,12,R1_raw21,7.63,0,0.572161498459168,0.5491461222393426,0.24551638334273362,0.4444,0.018288801951073935,0.6840162132209451,105,105,2000,4,0,0.5779855627247047,0.5426858628659477,0.24425017045170613,0.45,0.0321687182789354,0.6813311277199942
5004,4,88,15,False,0,5,21,4,M4_entangled,False,12,R1_raw21,9.66,1,0.5898106060606061,0.5557941705187468,0.243298202866518,0.437,0.031478131347301375,0.6793890912191306,105,105,2000,17,12,0.5952507062146892,0.5650841037493579,0.2421645492445896,0.427,0.020055602642240652,0.6770355964882356
5004,4,88,15,False,12,5,21,4,M5_frozen,True,12,R1_raw21,6.45,1,0.5854685092449923,0.5564586543400103,0.24382560303095682,0.4358,0.016919840378391372,0.6806632752905885,105,93,2000,17,12,0.5931751974191063,0.566223677452491,0.24249654159363015,0.4255,0.01295730776449529,0.6778609060246515
,4,,,False,,,21,,M0_class_prior,,,R1_raw21,0.0,,0.5,0.5,0.24921599999999994,0.472,1.1102230246251565e-16,0.691578359988849,0,0,5000,,,0.5,0.5,0.24921599999999994,0.472,2.220446049250313e-16,0.6915783599888489
,4,,,False,,,21,,M1_logreg,,,R1_raw21,0.01,,0.5872775423728813,0.5527478171545969,0.24318084764102504,0.4396,0.02139239079445311,0.6792028503119992,22,22,5000,,,0.595051080187468,0.5631821391884951,0.24170526272527748,0.428,0.012540367866945705,0.6758836163832946
,4,,,False,,,21,,M2_mlp,,,R1_raw21,0.88,,0.5955617616846431,0.562978299948639,0.24209843913310589,0.432,0.017060522577092854,0.6769682999057218,93,93,5000,,,0.6136484013867489,0.5699794555726759,0.23974939890915226,0.4245,0.03692288033525918,0.6721491369186463
5000,4,88,21,False,0,5,21,0,M3_product,False,12,R1_raw21,27.22,0,0.6081744350282485,0.5753723677452491,0.2405844083815723,0.421,0.017461671733943814,0.6738220704418997,105,105,5000,4,0,0.6261014541602465,0.5884694401643554,0.23624291451751875,0.408,0.00895397231547955,0.6646159464998164
5000,4,88,21,False,0,5,21,8,M4_entangled,False,12,R1_raw21,33.65,5,0.6030137711864406,0.5696038777606574,0.24126691972993486,0.426,0.030487648137286112,0.6749634175768868,105,105,5000,38,32,0.6291831182588599,0.5986373266563945,0.23604942631892978,0.3975,0.015083070060500926,0.6642728069995554
5000,4,88,27,False,12,5,21,8,M5_frozen,True,12,R1_raw21,37.01,5,0.6115201271186441,0.5758859784283513,0.23993971392047578,0.4192,0.01798652316936009,0.6725986976517595,105,93,5000,38,32,0.6268959456856702,0.5799868387262456,0.23642791705367833,0.415,0.019023181779611733,0.6649536564536107
5001,4,88,19,False,0,5,21,0,M3_product,False,12,R1_raw21,30.35,0,0.6017034219311761,0.5680983564458141,0.24126187396247725,0.4274,0.026699635575062906,0.6750841875328127,105,105,5000,4,0,0.6177342144966615,0.5821135079609656,0.2378424632767241,0.414,0.019750520588212063,0.6678924024508638
5001,4,88,12,False,0,5,21,4,M4_entangled,False,12,R1_raw21,23.98,1,0.6091942732408835,0.5780880842321521,0.24045000420089846,0.4136,0.014654628851707872,0.6737851992174579,105,105,5000,18,12,0.6314893506034926,0.5889589753466872,0.23715166779153612,0.4025,0.026758986164160604,0.6669256939943
5001,4,88,50,False,12,5,21,4,M5_frozen,True,12,R1_raw21,79.44,1,0.6003007832562918,0.5701688495120698,0.24200589407859044,0.425,0.016912791379807748,0.6770105417579898,105,93,5000,18,12,0.6184053190806369,0.5761508089368259,0.2387889157994066,0.42,0.01445722220623255,0.6703567508647513
5002,4,88,17,False,0,5,21,0,M3_product,False,12,R1_raw21,22.81,0,0.6098959938366718,0.5763129173086801,0.2395365529349451,0.4178,0.008103520365294164,0.6715918574497423,105,105,5000,4,0,0.620820894324602,0.5824345146379044,0.23763474642782523,0.412,0.01226419031895596,0.6675417837625677
5002,4,88,17,False,0,5,21,4,M4_entangled,False,12,R1_raw21,25.11,2,0.6007553287108371,0.5640954031843862,0.24086342689681334,0.4312,0.027666165138229976,0.6740490668768864,105,105,5000,20,14,0.6249518489984591,0.5907485875706214,0.23661380702742532,0.405,0.015949020588816854,0.6653531347817586
