seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,train_loss,val_loss,test_loss,train_fid,val_fid,test_fid
0,Random,R1,1,explore,False,,,,0.5395637007098619,0.5346497756490278,0.5386613351646979,0.46043629929013813,0.4653502243509721,0.46133866483530206
0,Random,R2,2,explore,False,,,,0.1640394020094431,0.11572587609686236,0.14414975769841465,0.8359605979905569,0.8842741239031376,0.8558502423015854
0,Random,R3,3,explore,False,,,,0.22921287302530224,0.166148679097041,0.1961947693035253,0.7707871269746978,0.833851320902959,0.8038052306964747
0,Random,R4,4,explore,False,,,,0.2986612265377615,0.3436956139052705,0.3332055603364311,0.7013387734622385,0.6563043860947295,0.6667944396635689
0,Random,R5,5,explore,False,,,,0.3120777478505625,0.37319973166552145,0.36056705844451387,0.6879222521494375,0.6268002683344785,0.6394329415554861
0,Random,R6,6,explore,False,,,,0.5078950138815664,0.504739575249094,0.5081774646711753,0.49210498611843356,0.49526042475090604,0.4918225353288247
0,Random,R7,7,explore,False,,,,0.026255385853022783,0.017961958215002904,0.028230040413270263,0.9737446141469772,0.9820380417849971,0.9717699595867297
0,Random,R8,8,explore,False,,,,0.5138273757060677,0.5086732132664449,0.5141710734305327,0.48617262429393227,0.4913267867335552,0.48582892656946736
0,Random,R9,9,explore,False,,,,0.5345009742570146,0.5309927589732668,0.5343392630557907,0.4654990257429854,0.46900724102673313,0.4656607369442093
0,Random,R10,10,explore,False,,,,0.3351042576118395,0.37897822388933244,0.3684449517997683,0.6648957423881605,0.6210217761106676,0.6315550482002317
0,Random,R11,11,explore,False,,,,0.377592848075469,0.3927120065331019,0.39646243017033633,0.622407151924531,0.6072879934668981,0.6035375698296637
0,Random,R12,12,explore,False,,,,0.2197650023782256,0.15973312133560758,0.18879058670949056,0.7802349976217744,0.8402668786643924,0.8112094132905094
0,Random,R13,13,explore,False,,,,0.19775645942810471,0.14978792009826858,0.17324306133996714,0.8022435405718953,0.8502120799017314,0.8267569386600329
