seed,method,candidate,order,fallback,invalid_errors,train_loss,val_loss,test_loss,train_fid,val_fid,test_fid
0,Random,R1,1,False,,0.5084866391147647,0.5061564753402681,0.5111923739140476,0.49151336088523534,0.49384352465973197,0.4888076260859524
0,Random,R2,2,False,,0.34722752339845864,0.39627513817393334,0.38043186668381634,0.6527724766015414,0.6037248618260667,0.6195681333161837
0,Random,R3,3,False,,0.5983601080087924,0.6146103194143411,0.6141175686380203,0.40163989199120764,0.3853896805856589,0.38588243136197975
0,Random,R4,4,False,,0.3200858493238177,0.3237592348589545,0.3338150336204837,0.6799141506761823,0.6762407651410455,0.6661849663795163
0,Random,R5,5,False,,0.33168947038550234,0.37214564028621144,0.3626830980093785,0.6683105296144977,0.6278543597137886,0.6373169019906215
0,Random,R6,6,False,,0.5277556189210797,0.5185947517907517,0.5258372275662767,0.4722443810789203,0.4814052482092484,0.4741627724337233
0,Random,R7,7,False,,0.4496022515665189,0.46883282538498616,0.473217243644779,0.5503977484334811,0.5311671746150138,0.526782756355221
0,Random,R8,8,False,,0.22862494244857157,0.16550670664926892,0.19565826716106083,0.7713750575514284,0.8344932933507311,0.8043417328389392
0,Greedy,G1_init,1,False,,0.29020374231089396,0.31283851097890214,0.31741608115118036,0.709796257689106,0.6871614890210979,0.6825839188488196
0,Greedy,G2_rej,2,False,,0.3357297537068126,0.3792400387159144,0.36861980899515,0.6642702462931874,0.6207599612840856,0.63138019100485
0,Greedy,G3_acc,3,False,,0.28857370386860026,0.31234940495151997,0.31648214019680854,0.7114262961313997,0.68765059504848,0.6835178598031915
0,Greedy,G4_rej,4,False,,0.28532813967712445,0.31681786984140337,0.3172140216673318,0.7146718603228756,0.6831821301585966,0.6827859783326682
0,Greedy,G5_rej,5,False,,0.40692063538099754,0.38371304245425997,0.40644276461453877,0.5930793646190025,0.61628695754574,0.5935572353854612
0,Greedy,G6_rej,6,False,,0.2859254271191187,0.315785634261987,0.3169165773167433,0.7140745728808813,0.684214365738013,0.6830834226832567
0,Greedy,G7_rej,7,False,,0.5128700708642177,0.5130326816090391,0.511616293540367,0.48712992913578235,0.4869673183909608,0.488383706459633
0,Greedy,G8_rej,8,False,,0.2859508066110702,0.31552269550885426,0.3169590440382839,0.7140491933889298,0.6844773044911457,0.6830409559617161
0,LLM-Open,nn-real-push,1,False,,0.10990603059148574,0.06844749203025158,0.09657992156281581,0.8900939694085143,0.9315525079697484,0.9034200784371842
0,LLM-Open,leftward-ladder,2,False,,0.14523213780918343,0.10348333626755135,0.12967742554485473,0.8547678621908166,0.8965166637324486,0.8703225744551453
0,LLM-Open,center-squeeze,3,False,,0.026000557465673202,0.020674860885251944,0.029877227622112867,0.9739994425343268,0.9793251391147481,0.9701227723778871
0,LLM-Open,outer-in,4,False,,0.1648423739217224,0.11542644566790772,0.14407840004130645,0.8351576260782776,0.8845735543320923,0.8559215999586935
0,LLM-Open,alternating-chain,5,False,,0.13824755961374358,0.09904675947673258,0.12350976063083074,0.8617524403862564,0.9009532405232674,0.8764902393691693
0,LLM-Open,mirror-latent,6,False,,0.1669823968453389,0.11495817175029932,0.1441693207938577,0.8330176031546611,0.8850418282497007,0.8558306792061423
0,LLM-Open,real-bond,7,False,,0.16651411383374204,0.11672494235953501,0.145423420649766,0.833485886166258,0.883275057640465,0.854576579350234
0,LLM-Open,nn-chain-bridge,8,False,,0.09048037635203343,0.06025935136421656,0.08454305633034154,0.9095196236479666,0.9397406486357834,0.9154569436696585
1,Random,R1,1,False,,0.3597566932535088,0.3772649876223717,0.36165228662053495,0.6402433067464912,0.6227350123776283,0.638347713379465
1,Random,R2,2,False,,0.22672231432176304,0.17647944564564388,0.2204089338326205,0.773277685678237,0.8235205543543561,0.7795910661673795
1,Random,R3,3,False,,0.5584136272388237,0.5557716413095164,0.5577446069921284,0.4415863727611763,0.4442283586904836,0.44225539300787164
1,Random,R4,4,False,,0.540229559762889,0.5359132983080936,0.5393297192568807,0.459770440237111,0.46408670169190636,0.4606702807431193
1,Random,R5,5,False,,0.5357961150749483,0.5309834209353408,0.5351069695357928,0.4642038849250517,0.4690165790646592,0.4648930304642072
1,Random,R6,6,False,,0.41598374676908545,0.42161269345426333,0.4160106878009032,0.5840162532309146,0.5783873065457367,0.5839893121990968
1,Random,R7,7,False,,0.13389011563527475,0.11427514561296537,0.130748398192715,0.8661098843647252,0.8857248543870346,0.869251601807285
1,Random,R8,8,False,,0.3768089429339654,0.3890537686021015,0.37812851858627594,0.6231910570660346,0.6109462313978985,0.6218714814137241
1,Greedy,G1_init,1,False,,0.15829449764111503,0.13182167538705414,0.15440999650683218,0.841705502358885,0.8681783246129459,0.8455900034931678
1,Greedy,G2_rej,2,False,,0.3684870241933159,0.38944044128958366,0.3703925201120998,0.6315129758066841,0.6105595587104163,0.6296074798879002
1,Greedy,G3_acc,3,False,,0.15639196099828645,0.12723543932759773,0.15217750745536363,0.8436080390017135,0.8727645606724023,0.8478224925446364
1,Greedy,G4_acc,4,False,,0.15401163105050086,0.12655963232835032,0.1499718867144646,0.8459883689494991,0.8734403676716497,0.8500281132855354
1,Greedy,G5_acc,5,False,,0.13612479014474854,0.11726484971194873,0.13290511473383226,0.8638752098552515,0.8827351502880513,0.8670948852661677
1,Greedy,G6_rej,6,False,,0.2569493738937496,0.3024904977614754,0.2622896205072114,0.7430506261062504,0.6975095022385246,0.7377103794927886
1,Greedy,G7_rej,7,False,,0.33853484066006034,0.37042935009165967,0.3413198279164469,0.6614651593399397,0.6295706499083403,0.6586801720835531
1,Greedy,G8_rej,8,False,,0.19442002301435513,0.15289870943646344,0.18868922822106438,0.8055799769856449,0.8471012905635366,0.8113107717789356
1,LLM-Open,nn-real-push,1,False,,0.1018706815792233,0.08569499847605455,0.09920255192761318,0.8981293184207767,0.9143050015239454,0.9007974480723868
1,LLM-Open,leftward-ladder,2,False,,0.1311290848729254,0.11557984881204442,0.12830792585652706,0.8688709151270746,0.8844201511879556,0.8716920741434729
1,LLM-Open,center-squeeze,3,False,,0.029325517694445802,0.03712516443941849,0.029611664392638515,0.9706744823055542,0.9628748355605815,0.9703883356073615
1,LLM-Open,outer-in,4,False,,0.14784783650570743,0.12154243369941709,0.14413934866671585,0.8521521634942926,0.8784575663005829,0.8558606513332842
1,LLM-Open,alternating-chain,5,False,,0.12833098148620115,0.10884647598994646,0.12522798976711025,0.8716690185137989,0.8911535240100535,0.8747720102328898
1,LLM-Open,mirror-latent,6,False,,0.1491044924330236,0.12068229356377014,0.1451377481285655,0.8508955075669764,0.8793177064362299,0.8548622518714345
1,LLM-Open,real-bond,7,False,,0.1481406631210691,0.12301863833032867,0.1445766811619965,0.8518593368789309,0.8769813616696713,0.8554233188380035
1,LLM-Open,nn-chain-bridge,8,False,,0.10294256880171637,0.09382170786852806,0.10099387653746195,0.8970574311982836,0.9061782921314719,0.899006123462538
2,Random,R1,1,False,,0.32357078623710467,0.320134859763071,0.3270457541243995,0.6764292137628953,0.679865140236929,0.6729542458756005
2,Random,R2,2,False,,0.15394415132425388,0.27202187402630595,0.19564841031473357,0.8460558486757461,0.727978125973694,0.8043515896852664
2,Random,R3,3,False,,0.39967241775869755,0.37873441106776995,0.3966491175434522,0.6003275822413024,0.62126558893223,0.6033508824565478
2,Random,R4,4,False,,0.4189853419027877,0.30134568966826747,0.38253709945472236,0.5810146580972123,0.6986543103317325,0.6174629005452776
2,Random,R5,5,False,,0.11025450539461024,0.20846378776403318,0.1464950913515506,0.8897454946053898,0.7915362122359668,0.8535049086484494
2,Random,R6,6,False,,0.5268874097286824,0.5298441631760176,0.5287599002682815,0.4731125902713175,0.4701558368239825,0.4712400997317185
2,Random,R7,7,False,,0.06397449248114495,0.10161655483598553,0.07847399966900093,0.936025507518855,0.8983834451640145,0.9215260003309991
2,Random,R8,8,False,,0.4558896751153243,0.44493134797532485,0.4540035681450403,0.5441103248846757,0.5550686520246751,0.5459964318549597
2,Greedy,G1_init,1,False,,0.3714960524097246,0.4056947544815772,0.3880094876234672,0.6285039475902754,0.5943052455184228,0.6119905123765328
2,Greedy,G2_acc,2,False,,0.3710576060729345,0.4037706158437654,0.3870654132001876,0.6289423939270655,0.5962293841562346,0.6129345867998124
2,Greedy,G3_rej,3,False,,0.37935071018632005,0.4224328515725203,0.39883355214523686,0.62064928981368,0.5775671484274797,0.6011664478547631
2,Greedy,G4_rej,4,False,,0.3707368374611757,0.4038190340423654,0.3868758265691492,0.6292631625388243,0.5961809659576346,0.6131241734308508
2,Greedy,G5_rej,5,False,,0.3713296068832823,0.40477021557765414,0.3875837261079411,0.6286703931167177,0.5952297844223459,0.6124162738920589
2,Greedy,G6_acc,6,False,,0.37047419367570034,0.40210427454007824,0.38611558925829514,0.6295258063242997,0.5978957254599218,0.6138844107417049
2,Greedy,G7_acc,7,False,,0.3702558112039307,0.4013533885935512,0.3857191355848797,0.6297441887960693,0.5986466114064488,0.6142808644151203
2,Greedy,G8_rej,8,False,,0.3708184292819662,0.4025193512224349,0.38647649663300143,0.6291815707180338,0.5974806487775651,0.6135235033669986
2,LLM-Open,nn-real-push,1,False,,0.06538446003075105,0.1447165397190009,0.09649473717831203,0.934615539969249,0.8552834602809991,0.903505262821688
