seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,train_loss,val_loss,test_loss,train_fid,val_fid,test_fid
0,Random,R1,1,explore,False,,,,0.668335096621545,0.6630746872168669,0.6622212310476924,0.331664903378455,0.3369253127831331,0.33777876895230763
0,Random,R2,2,explore,False,,,,0.07400210103043603,0.07236737971538754,0.07523646785725191,0.925997898969564,0.9276326202846125,0.9247635321427481
0,Random,R3,3,explore,False,,,,0.5182273111927821,0.5169974319823141,0.5174479756806529,0.4817726888072179,0.4830025680176859,0.48255202431934713
0,Random,R4,4,explore,False,,,,0.3727365412777226,0.3812085870575207,0.38018478289280067,0.6272634587222774,0.6187914129424793,0.6198152171071993
0,Random,R5,5,explore,False,,,,0.3324136302832146,0.33039295591648743,0.3310442692094917,0.6675863697167854,0.6696070440835126,0.6689557307905083
0,Random,R6,6,explore,False,,,,0.5000011307980505,0.5000011374077273,0.5000011368510217,0.49999886920194947,0.4999988625922727,0.49999886314897835
0,Random,R7,7,explore,False,,,,0.4033812719292127,0.40225571861890275,0.4025230342404761,0.5966187280707873,0.5977442813810973,0.5974769657595239
0,Random,R8,8,explore,False,,,,0.5238727321632175,0.5243123951949553,0.5254386249401931,0.4761272678367825,0.47568760480504463,0.4745613750598069
0,Greedy,G1_warm,1,explore,False,,,,0.0776494558341585,0.07601139252994227,0.0788629478146371,0.9223505441658415,0.9239886074700577,0.9211370521853629
0,Greedy,G2_warm,2,explore,False,,,,0.5000004081469762,0.5000004161377627,0.5000004144823753,0.49999959185302384,0.49999958386223725,0.4999995855176247
0,Greedy,G3_warm,3,explore,False,,,,0.5000010832708552,0.5000010834122663,0.5000010808362678,0.49999891672914476,0.4999989165877336,0.49999891916373224
0,Greedy,G4_warm,4,explore,False,,,,0.6930400582505634,0.6852566412818775,0.6850255091526938,0.30695994174943664,0.3147433587181226,0.3149744908473062
0,Greedy,G5_rej,5,refine,False,,0.0625,,0.5105535826096446,0.5093068775733343,0.5098552758712298,0.4894464173903554,0.49069312242666574,0.49014472412877014
0,Greedy,G6_acc,6,refine,False,,0.125,,0.05395941933552373,0.05473827173426982,0.05724103642966061,0.9460405806644763,0.9452617282657302,0.9427589635703394
0,Greedy,G7_acc,7,refine,False,,0.125,,0.052883343645402814,0.05359132638902786,0.05611441035850029,0.9471166563545972,0.9464086736109721,0.9438855896414997
0,Greedy,G8_rej,8,refine,False,,0.0625,,0.07263615875756335,0.07099769018175273,0.07387126270335032,0.9273638412424366,0.9290023098182473,0.9261287372966497
0,LLM-Open,nn-real-shuttle,1,explore,False,,,,0.5239551477303906,0.5236799032185615,0.5246850915407754,0.47604485226960935,0.4763200967814385,0.47531490845922464
0,LLM-Open,latent-pull-left,2,explore,False,,,,0.5112803339688106,0.5104975910495904,0.5113966303450102,0.48871966603118944,0.4895024089504096,0.48860336965498985
0,LLM-Open,trash-to-latent-bridge,3,explore,False,,,,0.503228654537041,0.5023523377343428,0.502906493020193,0.49677134546295904,0.49764766226565715,0.49709350697980703
0,LLM-Open,mirror-chain-encoder,4,explore,False,,,,0.5000006368206962,0.500000582012305,0.5000008943351613,0.4999993631793038,0.49999941798769504,0.49999910566483874
0,LLM-Open,alternating-real-ladder,5,explore,False,,,,0.0784859283632453,0.07683522898034312,0.07968076004700642,0.9215140716367547,0.9231647710196569,0.9203192399529936
0,LLM-Open,entangle-then-compress,6,explore,False,,,,0.5000020408445212,0.5000017625449782,0.5000025198753485,0.49999795915547884,0.4999982374550218,0.4999974801246515
0,LLM-Open,boundary-focused-real,7,explore,False,,,,0.5092119017605043,0.5078730043055075,0.5083589091406349,0.49078809823949565,0.4921269956944925,0.49164109085936514
0,LLM-Open,symmetric-latent-pair,8,explore,False,,,,0.5093280655525381,0.5080095995039959,0.5086652922623384,0.4906719344474619,0.4919904004960041,0.49133470773766164
1,Random,R1,1,explore,False,,,,0.5247024106554639,0.5261675987014931,0.5247303607286757,0.47529758934453614,0.47383240129850696,0.47526963927132426
1,Random,R2,2,explore,False,,,,0.3763854798964643,0.3485327152135502,0.37325774633818254,0.6236145201035357,0.6514672847864498,0.6267422536618175
1,Random,R3,3,explore,False,,,,0.05034251624542008,0.05674439396150621,0.050748335632747166,0.9496574837545799,0.9432556060384938,0.9492516643672528
1,Random,R4,4,explore,False,,,,0.3732126986110321,0.34506394582927014,0.370051443800838,0.6267873013889679,0.6549360541707299,0.629948556199162
1,Random,R5,5,explore,False,,,,0.5232656614241163,0.5201889125858246,0.5228356237952075,0.47673433857588365,0.4798110874141754,0.47716437620479246
1,Random,R6,6,explore,False,,,,0.5095297233409162,0.5078797986543613,0.5092370671290983,0.49047027665908377,0.49212020134563866,0.49076293287090167
1,Random,R7,7,explore,False,,,,0.509571012750409,0.5086774054716496,0.5094121888224672,0.490428987249591,0.4913225945283504,0.4905878111775328
1,Random,R8,8,explore,False,,,,0.5193061917153293,0.5204148710455505,0.5193216005109941,0.4806938082846707,0.4795851289544495,0.4806783994890059
1,Greedy,G1_warm,1,explore,False,,,,0.5003131391847929,0.5003068079685973,0.5003127574268132,0.4996868608152071,0.49969319203140267,0.49968724257318675
1,Greedy,G2_warm,2,explore,False,,,,0.5129877187195222,0.5171943655845295,0.5133363153186928,0.48701228128047785,0.48280563441547053,0.48666368468130716
1,Greedy,G3_warm,3,explore,False,,,,0.6441356739154112,0.6380722089933832,0.6435683084442865,0.35586432608458884,0.3619277910066168,0.35643169155571347
1,Greedy,G4_warm,4,explore,False,,,,0.42350317450086616,0.4037586669173452,0.42125743185452524,0.5764968254991338,0.5962413330826548,0.5787425681454748
1,Greedy,G5_acc,5,refine,False,,0.0625,,0.3735317374493621,0.34541866587220704,0.3703743914466824,0.6264682625506379,0.654581334127793,0.6296256085533176
1,Greedy,G6_rej,6,refine,False,,0.125,,0.5091667563241065,0.5082485878062952,0.5089470869558017,0.4908332436758936,0.4917514121937047,0.4910529130441983
