task,n_qubits,arm,unique_evaluations,median_best_val,q25,q75
sin_freq,5,evolutionary_joint,1,0.2920959973399164,0.2916410186327099,0.2965361068342589
sin_freq,5,evolutionary_joint,2,0.2918553742577412,0.28697700047434177,0.2926018721469895
sin_freq,5,evolutionary_joint,3,0.2918553742577412,0.28697700047434177,0.2926018721469895
sin_freq,5,evolutionary_joint,4,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,5,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,6,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,7,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,8,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,9,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,10,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,11,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,12,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,13,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,14,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,15,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,evolutionary_joint,16,0.29179384877294356,0.2861833920521678,0.2926018721469895
sin_freq,5,random_joint,1,0.29340708957140993,0.28713802271170846,0.3146919829054684
sin_freq,5,random_joint,2,0.2920959973399164,0.2870177111706209,0.2955100645404483
sin_freq,5,random_joint,3,0.2918553742577412,0.28697700047434177,0.2926018721469895
sin_freq,5,random_joint,4,0.2918553742577412,0.28697700047434177,0.2926018721469895
sin_freq,5,random_joint,5,0.2905201395859017,0.2861034450326008,0.29190148602583826
sin_freq,5,random_joint,6,0.2905201395859017,0.2861034450326008,0.2919014860258382
sin_freq,5,random_joint,7,0.28877302870241983,0.2858852996551341,0.2919014860258382
sin_freq,5,random_joint,8,0.28877302870241983,0.2858852996551341,0.29145307817506294
sin_freq,5,random_joint,9,0.2886986722129673,0.2858852996551341,0.29145307817506294
sin_freq,5,random_joint,10,0.2886986722129673,0.2858852996551341,0.29145307817506294
sin_freq,5,random_joint,11,0.2886986722129673,0.28563313076715585,0.29145307817506294
sin_freq,5,random_joint,12,0.28835409762802267,0.28563313076715585,0.2902521382105506
sin_freq,5,random_joint,13,0.28835409762802267,0.28563313076715585,0.2902521382105506
sin_freq,5,random_joint,14,0.28835409762802267,0.28563313076715585,0.2902521382105506
sin_freq,5,random_joint,15,0.2878255349101635,0.2849200091882548,0.28926768394290026
sin_freq,5,random_joint,16,0.28715130139933087,0.28403553809443655,0.28855245984675293
