split,structural_hash,depth,gate_count,two_qubit_gate_count,total_trainable_params,val_logloss,wall_clock_seconds
1,0a0ec1d37b3a,11,20,8,61,0.11128282006381032,1.2225
1,0ace4c49ce0d,10,19,7,61,0.12796346338235276,1.1724
1,0c760a91e91b,10,22,6,61,0.12431678266632093,1.3102
1,0cde34536215,5,20,0,61,0.10283867545656145,1.1181
1,0ce96d69843a,15,27,11,61,0.11611868937679468,1.3299
1,0d0fbe56dd45,15,24,12,61,0.13302661639415256,1.3848
1,0d3379fcd92e,9,24,4,61,0.0991895444469263,1.2554
1,0e56b2abc334,13,22,10,61,0.134146572426439,1.2558
1,0edee90dea52,5,20,0,61,0.11530024876668933,1.1548
1,0fab89b9ba2c,8,20,4,61,0.12729559188625308,1.1001
1,10061d851073,7,19,3,61,0.10653397253495135,1.0731
1,106feecd14a4,7,16,4,61,0.14178253928066964,1.1492
1,111d1f350022,17,27,15,61,0.13172761886777679,1.5948
1,119ab852ae4c,4,16,0,61,0.11243314892329836,0.9943
1,11f6f2515a34,7,16,4,61,0.1169063182582542,1.067
1,12a72cdb5a32,11,25,9,61,0.10267419449883701,1.3014
1,12cc66f114a8,8,23,3,61,0.10982069370262976,1.1748
1,13b34ac7f4af,9,22,6,61,0.11134834377959851,1.189
1,13e3290c60c3,8,20,4,61,0.10125286328482003,1.1625
1,1533e7d145eb,8,20,4,61,0.08371543699882004,1.1946
1,16c4ff224e0a,8,23,3,61,0.12256417736548432,1.1385
1,1737c67d64c8,18,26,18,61,0.12145936638129967,1.3848
1,177510da5138,13,28,8,61,0.12267649505763151,1.5145
1,1827a6c2cf9b,21,27,19,61,0.13886310689924378,1.5863
1,185fb8c393f2,16,25,13,61,0.12459261104098819,1.3965
1,1948d84cfc99,7,19,3,61,0.12491995153801579,1.0676
1,19e5dd9ffe82,11,26,6,61,0.10842509283025288,1.389
1,19f564e45cac,13,19,11,61,0.1284188827091411,1.1836
1,1c7b6d1ef0fe,13,28,8,61,0.10309283987785985,1.3777
1,1d9422d43795,8,23,3,61,0.11731243402776356,1.1939
1,1f0dea064260,11,26,6,61,0.11061490392188819,1.3209
1,1fcd0d0909d3,9,19,7,61,0.1287101338977141,1.1586
1,2039b6043638,11,20,8,61,0.11801858137942703,1.2311
1,2088c4f0d60c,4,16,0,61,0.1123493585913049,0.945
1,20d376a11e89,12,25,9,61,0.14847147220392742,1.4636
1,21265dc60d6e,10,22,6,61,0.1226404947859365,1.1351
1,21fd27fc02ef,12,26,10,61,0.09644786072656883,1.2695
1,223bdd32245f,7,19,3,61,0.11702528190382572,1.294
1,223bdd32245f,7,19,3,61,0.1265874472077579,1.2924
1,22d92a4329d5,7,19,3,61,0.12605880160641655,1.199
1,243d2afacc18,13,28,8,61,0.09826081252306021,1.424
1,24c4c8767a2b,11,25,9,61,0.11401237143905833,1.327
1,259b3c042d35,9,19,7,61,0.13548555279661864,1.1299
1,26a87042b9d2,8,23,3,61,0.692737222716727,1.2091
1,2809196352c7,11,27,7,61,0.11672661987610941,1.3939
1,281455fc1020,7,19,3,61,0.10607489054892513,1.146
1,293cc854ffbe,4,16,0,61,0.11699586418561274,0.9507
1,294ab4c83231,13,16,12,61,0.11586344138648554,1.1743
1,2b8362192d2d,11,20,8,61,0.09023901116051569,1.2355
1,2cd183b329d6,7,16,4,61,0.1118985978078083,1.0724
1,2d7cf6b5874b,8,20,4,61,0.13018075979848637,1.6392
1,2e1153713548,15,27,11,61,0.12231723251993684,1.3403
1,2e67f4f8e425,12,24,8,61,0.11298734011256004,1.2119
1,2f06f34f068f,17,27,15,61,0.12535429122866448,1.4328
1,2f32cd0a3c4d,16,26,14,61,0.12754795073428077,1.5417
1,2fd22d0a9107,15,26,14,61,0.09331884456069266,1.4351
1,30191cac99a8,7,19,3,61,0.11171917757060708,1.0486
1,313beb228912,7,19,3,61,0.12777834827805315,1.139
1,3254ed6638be,9,22,6,61,0.10813313322314351,1.1211
1,333ab963d46a,21,27,19,61,0.12986049885982665,1.4298
1,342bdeb8ef6e,10,23,7,61,0.10736353122661738,1.2975
1,34f123fd3ec6,13,28,8,61,0.13970489887905208,1.3215
1,35b87e6bdf52,12,24,8,61,0.12524096808638702,1.3403
1,35db80de5ba2,5,20,0,61,0.10170796174123545,1.4876
1,38027c49a7ee,14,26,10,61,0.10716500033898445,1.3722
1,380f3a951528,7,19,3,61,0.12202799409635062,1.2463
1,39d826a64d6e,12,24,8,61,0.13273905740601372,1.3143
1,3b7c3105dcd1,4,16,0,61,0.10971413441758937,0.9682
1,3b7c3105dcd1,4,16,0,61,0.10097413030570733,1.0914
1,3bdb74a459a0,7,19,3,61,0.12386179472438887,1.0156
1,3c440e336342,7,19,3,61,0.12632450695598946,1.0617
1,3dad662f670d,7,19,3,61,0.1168550957378892,1.2613
1,3dc4f3b3316b,7,19,3,61,0.12650239566952698,1.0723
1,3eb4a158629a,18,27,15,61,0.10481496658806483,1.4069
1,3ff0891a23b4,11,23,7,61,0.09530118298473475,1.4295
1,413faa5bcf58,8,20,4,61,0.12598914278127887,1.2621
1,416d695ef2a9,12,24,8,61,0.13275561493463353,1.4513
1,41af7cfb0346,8,20,4,61,0.13389371739770756,1.0646
1,424f11391ed6,7,19,3,61,0.12549505094537639,1.0079
1,426f7e467397,14,27,11,61,0.12334864985939697,1.4348
1,42a89b455fa3,7,19,3,61,0.1397890204864307,1.1107
1,42aaec69aa33,8,23,3,61,0.13908450684840767,1.1924
1,43e4afecd68d,12,26,10,61,0.13076146608659614,1.2646
1,4642ee0fe6a1,18,26,18,61,0.1323629201929617,1.6721
1,4726b0659dcf,12,24,8,61,0.15364124732562676,1.4349
1,4830e3a4049e,7,19,3,61,0.11460040634282266,1.0341
1,48d85ee62f62,12,27,7,61,0.11598901621202524,1.3307
1,490c7b4c0714,13,28,8,61,0.11345066127502235,1.4501
1,4949e7289a07,16,23,15,61,0.11801547472674,1.3444
1,4a81dc62cff5,10,19,7,61,0.1293533219626702,1.1456
1,4b0a53601342,10,19,7,61,0.12587968333398614,1.1697
1,4b4672d8aa22,7,19,3,61,0.1199426046525987,1.0766
1,4b8bfdff4376,13,26,10,61,0.14783557530220934,1.3644
1,4da117fd5f9e,9,24,4,61,0.12668438632705092,1.2796
1,4dd29eee6719,11,25,9,61,0.09602942717549494,1.2341
1,4e1cee2b05a3,9,19,7,61,0.11899220546379238,1.1843
1,4e7e4f9b6524,8,20,4,61,0.12840028300915296,1.0545
1,502769db5ac2,12,27,7,61,0.14298410918383342,1.3936
1,5051a1c4ed1c,16,26,14,61,0.11873884709914256,1.4378
1,52143ae4ac4b,7,16,4,61,0.12417233092474117,1.0602
1,529f94be7b94,13,22,10,61,0.11528382526334896,1.3167
1,53fb73a5ef63,16,26,14,61,0.10405324731206464,1.6784
1,5434f6036ce1,8,20,4,61,0.12222936696458928,1.1226
1,544dc771adae,14,23,11,61,0.13362862441528967,1.2651
1,55844bffa227,15,25,13,61,0.10587174974184044,1.3414
1,567df35fe74e,10,16,8,61,0.12568194409285427,1.1829
1,57042f8c2ffb,12,27,7,61,0.13505400243299837,1.3143
1,573d4a7e4b0b,13,28,8,61,0.08411799408615044,1.3625
1,581655648b3f,14,23,11,61,0.10541855270385096,1.3109
1,586f94ba5274,15,27,11,61,0.12346220792517862,1.3697
1,5a001391bcb8,8,20,4,61,0.1255528520724651,1.1989
1,5a30ba13e6e1,18,25,17,61,0.1301912291444252,1.3626
1,5a7671171960,9,24,4,61,0.10709390702642692,1.4307
1,5afa153a12c9,9,22,6,61,0.13082128513203584,1.5276
1,5b4ba614240f,13,23,11,61,0.08844199254444804,1.3595
1,5c110cd4d3ad,13,23,11,61,0.13174392744259544,1.2586
1,5c8777cddebe,9,22,6,61,0.12680598894306763,1.0974
1,5c8acd9c9626,13,26,10,61,0.10987541813871066,1.3639
1,5d6a1d4fc9a0,14,25,13,61,0.1296017978573022,1.4619
1,5dba0ca75722,9,24,4,61,0.11833582961995168,1.327
1,5edd8b055e68,7,16,4,61,0.12973246947813818,1.4124
1,5f60874932a6,4,16,0,61,0.12159943502770824,1.0056
1,6075780720d8,8,20,4,61,0.10817696829230122,1.588
1,6075780720d8,8,20,4,61,0.11080813186003885,1.2791
1,60a4846f8a9a,10,23,7,61,0.13317214082719478,1.2411
1,60a8006fddac,7,16,4,61,0.12072463315027207,1.0366
1,61d8ee298451,14,20,12,61,0.12941890858417554,1.2216
1,6237c24fd067,14,25,13,61,0.13170824596415057,1.468
1,6273f8016466,12,26,10,61,0.1218759423917817,1.3458
1,62c3ae20b261,14,26,10,61,0.1092425454285691,1.5041
1,631ea99bc43c,12,24,8,61,0.166595454088345,1.261
1,63f91ae70bc9,13,26,10,61,0.09815973171966298,1.4683
1,648dcfd39060,10,23,7,61,0.10159535789396802,1.3275
1,65945342b92d,8,23,3,61,0.12143252780187323,1.2479
1,660686604c65,10,22,6,61,0.12016291207248292,1.1908
1,6656ca701b62,15,25,13,61,0.11459465519362258,1.3395
1,67d58a8439aa,4,16,0,61,0.1362197428356464,0.9665
1,684a015ed782,10,22,6,61,0.10957258854987593,1.2601
1,698c16c4776c,12,26,10,61,0.11880959084431615,1.2639
1,69cc7b98b95f,15,27,11,61,0.1204851465461994,1.429
1,6b867ae6976c,7,19,3,61,0.12369147672765148,1.0883
1,6b867ae6976c,7,19,3,61,0.11077111954819706,1.1374
1,6bced5a08fbb,7,19,3,61,0.13786238763200928,1.0875
1,6c06e2848b17,11,26,6,61,0.12309894737826471,1.3136
1,6c1699daf1ec,16,23,15,61,0.12156255731838256,1.3429
1,6c4a2d8330cd,12,24,8,61,0.10413495916323665,1.4759
1,6c506eb59214,11,27,7,61,0.1353529543915934,1.3197
1,6c71145ed992,8,20,4,61,0.1143252013264309,1.1547
1,6d6a31ff0afd,10,19,7,61,0.13276164094322274,1.1558
1,6dd137af510f,7,19,3,61,0.12207524872716248,1.1849
1,6de2db7cc3d4,7,19,3,61,0.136881008724698,1.1034
1,6df3d7537ca4,7,16,4,61,0.11775494754808855,1.114
1,6e24630f70db,4,16,0,61,0.12593494353632173,1.0216
1,6e561e4494db,13,26,10,61,0.11584685011787364,1.4989
1,6ef636c93aa3,10,26,6,61,0.11703862950097212,1.4027
1,6f35829dac41,9,24,4,61,0.09895155027864601,1.2423
1,6f8da0858071,15,27,11,61,0.11888002806918102,1.3889
1,6fd4927ae613,8,23,3,61,0.11540342110912978,1.2185
1,712a846f3c7d,12,27,7,61,0.10833703456044927,1.2756
1,712d8aea6e74,15,24,12,61,0.10511830828817752,1.3032
1,714b44b73ee0,14,26,10,61,0.08228169732744245,1.3103
1,7153c5bd5f0c,15,27,11,61,0.14313238169559067,1.383
1,72f7705457f9,15,22,14,61,0.10459786005720707,1.3442
1,74ffdff890fb,10,19,7,61,0.11977296754831314,1.2477
1,7527dbd5648c,17,25,17,61,0.13549048601976907,1.3931
1,7623f278a174,7,16,4,61,0.1257012972814252,1.1357
1,7623f278a174,7,16,4,61,0.11026916826557802,1.1479
1,76c74b79cb97,7,16,4,61,0.12127119293307359,1.2639
1,772495a64140,7,16,4,61,0.16156964197646598,1.241
1,77720dd55b43,15,24,12,61,0.13000169362479483,1.4047
1,79da9e828672,9,22,6,61,0.12191299073257972,1.1361
1,7aa4385c2757,14,20,12,61,0.12749074694563312,1.2197
1,7b8e4511db9b,7,19,3,61,0.11623568083711747,1.274
1,7d85abeb371e,14,26,10,61,0.12227032602796742,1.5444
1,7e428a0a1e55,13,19,11,61,0.1264074476062288,1.2425
1,7e61bf738ca3,16,26,14,61,0.12268815308576293,1.5935
1,7ed6dbb752a0,9,22,6,61,0.10076453293618187,1.2296
1,7f3aed384f51,4,16,0,61,0.11306232461975846,1.0879
1,7f64892d4b48,12,22,10,61,0.1208953408058689,1.3018
1,7fe64746228a,12,24,8,61,0.12742922156975897,1.2979
1,7ff62cef8300,12,24,8,61,0.12805105217000648,1.2881
1,8003fa6cf58d,13,26,10,61,0.11889600673729982,1.323
1,80efcde460dd,4,16,0,61,0.13586906712852656,1.0072
1,81271993ca13,13,26,10,61,0.12058551351309554,1.5284
1,81a6922300ef,13,25,9,61,0.12043744842355587,1.4546
1,81c2437a9e3e,7,19,3,61,0.10821555835440828,1.1358
1,82385199fc7f,17,27,15,61,0.10451311991672753,1.6901
1,82741cbc2658,14,23,11,61,0.12866672587891698,1.3058
1,82a6995d4eda,16,28,12,61,0.13003295463365916,1.4111
1,85c465dd0baf,16,28,12,61,0.1262111682034455,1.4804
1,87e6dce0d192,13,26,10,61,0.11279017791378819,1.3157
1,880b6af94720,10,19,7,61,0.12328571257805093,1.1242
1,88cda59a67fa,8,23,3,61,0.14308498099856237,1.1353
1,88d28dfe6616,11,23,7,61,0.09076206126730248,1.2923
1,890de14970f8,14,27,11,61,0.11431473950985871,1.411
1,896e06e31232,9,22,6,61,0.11588124971492375,1.3645
1,89a02a9f6e16,9,22,6,61,0.1048606168855204,1.27
1,89c3a95fe0b5,15,25,13,61,0.14765391974154335,1.397
1,8a1b91cc9467,4,16,0,61,0.11101749916215264,1.0089
1,8ae3274d1cdc,17,26,14,61,0.11326054951142085,1.3343
1,8b00213559ef,10,23,7,61,0.10047548908379911,1.1565
1,8b3f5c70e7ed,13,23,11,61,0.13204692869807988,1.2109
1,8b975a728ca1,7,16,4,61,0.10644015691314296,1.142
1,8b975a728ca1,7,16,4,61,0.10248789587202096,1.1433
1,8e249f067bad,18,27,15,61,0.12749857629048864,1.4467
1,8e6c56226a8f,14,23,11,61,0.12911700104032311,1.2406
1,8f2509c10eaf,19,28,16,61,0.13001511182159764,1.7392
1,8fb3b153b89e,8,20,4,61,0.13553782081562538,1.406
1,8fbe1c4cbc13,9,24,4,61,0.1153965714988621,1.2443
1,8fea3c837ab6,15,24,12,61,0.13804916151520183,1.3545
1,9004f02d23b4,11,20,8,61,0.12719614221493,1.1908
1,910cf8c0bfc7,10,26,6,61,0.11567214066156767,1.2676
1,917b3f9c1369,9,24,4,61,0.1264804902912815,1.2736
1,923660ce49c5,15,27,11,61,0.10725879883592998,1.5316
1,9298c6e7278a,12,25,9,61,0.12854505298019048,1.6294
1,93916413df33,12,25,9,61,0.11648202055360213,1.212
1,9485fcb63be5,17,27,15,61,0.0886561466238942,1.4689
1,952a5b49ab96,11,26,6,61,0.18451011329224365,1.1939
1,955df1cb61af,13,22,10,61,0.12561702798501356,1.5021
1,959de36094b1,9,24,4,61,0.09157215926558449,1.2383
1,95a362808ae1,11,23,7,61,0.13365381194699433,1.3592
1,95b94d178edd,10,16,8,61,0.1049435750847263,1.1098
1,95b94d178edd,10,16,8,61,0.11729132239072551,1.2459
1,96b01a01a648,11,26,6,61,0.09291711334808081,1.2971
1,970a5cd8ee73,15,26,14,61,0.09781969357219546,1.4001
1,97a9fea463c4,7,19,3,61,0.11974100737730654,1.1123
1,97fc797ea1be,8,20,4,61,0.11605148839435192,1.0381
1,9897b38621dc,14,25,13,61,0.12160372419937485,1.3693
1,99bd7cb33a0a,14,22,14,61,0.1123594157030502,1.3418
1,9ad604f29ffc,10,22,6,61,0.11009849562970754,1.1542
1,9b9563c0ece6,13,19,11,61,0.13524961962194956,1.3436
1,9c7b9cfa6f22,11,23,7,61,0.1296125308203035,1.3215
1,9ceb2d4f4a42,7,16,4,61,0.11976947307534037,1.0637
1,9d3d9df7db75,9,22,6,61,0.12718313051870672,1.136
1,9d5a063356a2,17,23,15,61,0.1288793835487392,1.2863
1,9eaeedb418c6,13,22,10,61,0.14134148608001226,1.2251
1,9f81a1a7a89b,12,26,10,61,0.1084492358171819,1.2566
1,9fc7a791eeab,7,19,3,61,0.1027472878041808,1.1381
1,a0691b526227,14,20,12,61,0.12736328686083961,1.3774
1,a06ec2cd5001,14,27,11,61,0.11884779246456073,1.6443
1,a09ed915848a,9,22,6,61,0.1242652537273061,1.4407
1,a119008a9a03,12,25,9,61,0.08784556423744602,1.3706
1,a2fe832011fe,15,27,11,61,0.15351582746902076,1.4549
1,a31c754684ce,7,19,3,61,0.10514666830143879,1.0994
1,a39ccd8f7685,11,23,7,61,0.14207491641243605,1.223
1,a52a94462135,12,27,7,61,0.12615670037186294,1.3214
1,a57b9bfff4ea,4,16,0,61,0.12734727154957437,1.0218
1,a5d4bf93423d,12,22,10,61,0.1032668750375305,1.2804
1,a70ed100eec4,7,19,3,61,0.10238539359591102,1.1231
1,a70ed100eec4,7,19,3,61,0.1121977127788554,1.2396
1,a776b6884152,15,26,14,61,0.12305457574578066,1.428
1,a7982ad174d8,7,28,0,61,0.10348985676509138,1.3426
1,a7a372b0d53d,10,23,7,61,0.14250774588897364,1.7888
1,a7b79167a48b,7,16,4,61,0.12507122723210112,1.042
1,a7e735c5993c,15,27,11,61,0.1358900883018135,1.4016
1,aa4ca7f47ad3,11,26,6,61,0.13760090173548492,1.4115
1,aac25e7d8468,4,16,0,61,0.12564137522012322,1.0484
1,aac25e7d8468,4,16,0,61,0.10482911212616085,0.9566
1,ad31888f15f0,10,19,7,61,0.12803540019599638,1.1906
1,ae6343d66770,7,16,4,61,0.11890739420085272,1.0688
1,ae736a8bbcdc,14,27,11,61,0.10361266326481172,1.3723
1,aea67b7c2242,9,22,6,61,0.12073856118874571,1.139
1,af394da31636,10,19,7,61,0.12044155941670616,1.1925
1,afa6379f736d,9,22,6,61,0.10657538703087857,1.2435
1,aff2f1d6be55,12,27,7,61,0.13899560729146707,1.3437
1,b0bc2fad3915,11,23,7,61,0.12156562171886313,1.2945
1,b0fc08291f0f,7,16,4,61,0.12029133631632252,1.0953
1,b10ca7f1a579,12,22,10,61,0.13559081470810075,1.3545
1,b282283d23ea,13,28,8,61,0.12392788816665866,1.6384
1,b38162d761bf,11,25,9,61,0.109037263215807,1.4137
1,b393daf5dc0a,7,19,3,61,0.10782069712466501,1.1337
1,b39ac086e971,7,19,3,61,0.10887241561273593,1.1301
1,b400febc24cc,8,20,4,61,0.09558726180315233,1.1328
1,b4fa8cc291ac,10,23,7,61,0.10380027137315387,1.4758
1,b57e1d722d11,8,23,3,61,0.12060689120772539,1.2163
1,b62ea45650c8,20,26,18,61,0.12875033345818418,1.4011
1,b75ccb812196,10,23,7,61,0.10480937514884647,1.1812
1,b8d1e8789b68,8,20,4,61,0.1387266724597219,1.2572
1,b911c67dae93,12,27,7,61,0.12142517674392411,1.3438
1,b9a8803dad88,5,20,0,61,0.10889862598081129,1.1699
1,b9a8803dad88,5,20,0,61,0.13784944385481207,1.1068
1,ba61f3c9c28a,12,24,8,61,0.08159802984842957,1.2105
1,ba93c591a12a,7,19,3,61,0.13082165091855424,1.0599
1,bc6a1ca1e1f0,5,20,0,61,0.11441705809966216,1.1717
1,bd044ce3b06b,8,23,3,61,0.11566856286912157,1.1361
1,bdcad8be0e2e,16,22,14,61,0.12417885271396208,1.3388
1,be2d3fd6e5a9,4,16,0,61,0.12985410348721732,1.0682
1,be2d3fd6e5a9,4,16,0,61,0.12643514086447824,1.2348
1,be2d3fd6e5a9,4,16,0,61,0.10779044881388829,1.197
1,be2e4b782fed,7,19,3,61,0.08963114617302989,1.0482
1,bec52a9ba35b,8,23,3,61,0.10029054183249803,1.1724
1,bf1593c370d7,13,23,11,61,0.12015624133163981,1.3451
1,c027b3ff6837,16,28,12,61,0.1341063596615899,1.3349
1,c06044b25e7e,8,23,3,61,0.10644444668056918,1.2113
1,c198f3c750a8,9,24,4,61,0.10659449746013729,1.2442
1,c1ac7d024ebd,10,26,6,61,0.1094177598161887,1.2883
1,c1e05a572d18,16,26,14,61,0.10700054358639381,1.4002
1,c40ae3432240,12,27,7,61,0.11798674900842071,1.2977
1,c4a6e0705920,10,19,7,61,0.12569135400575843,1.1463
1,c4e37c3273ab,14,26,10,61,0.10947537946245217,1.4343
1,c5010030de11,7,19,3,61,0.10424102010005733,1.085
1,c527d4e4bea6,5,20,0,61,0.12015510712968719,1.0689
1,c618a703af80,8,20,4,61,0.12053015425105926,1.241
1,c618a703af80,8,20,4,61,0.11831856638844385,1.2563
1,c673470d24ec,11,23,7,61,0.10531404275198619,1.3813
1,c67c2d007731,7,19,3,61,0.1075099828384729,1.0457
1,c6d8c9aa8c27,14,26,10,61,0.09918943745885267,1.5152
1,c6dd29608859,9,22,6,61,0.12721642261738808,1.3032
1,c795d7525a07,13,26,10,61,0.11449437651142401,1.2996
1,c7e02d89194a,10,26,6,61,0.10835928823900001,1.2321
1,c7f863da692b,12,19,11,61,0.12663440734860593,1.1978
1,c90a530e4042,7,16,4,61,0.1295913482242615,1.0578
1,ca78c51a2283,10,22,6,61,0.13038525650919153,1.2626
1,cb23c125be06,10,19,7,61,0.12878997836326433,1.2056
1,cc7ef5e32419,10,16,8,61,0.12307704709058763,1.1588
1,cd763c399386,10,19,7,61,0.13044842457870648,1.403
1,cd83f6e9cb10,10,28,4,61,0.11915027545871165,1.3022
1,cdd4c0ed71be,7,19,3,61,0.12503283378404564,1.1988
1,cddbe3dc026e,16,23,15,61,0.12150622207930845,1.469
1,ce08324453bb,12,24,8,61,0.10438818564420306,1.2938
1,ce2203b998be,10,23,7,61,0.12675427959124252,1.2289
1,d0505626bf76,17,27,15,61,0.6927727986227493,1.5499
1,d1b5248a49c2,11,20,8,61,0.1079785929324219,1.2265
1,d28bc0c48242,10,19,7,61,0.12698209154176981,1.1776
1,d321ccd40b14,10,22,6,61,0.1270744130957231,1.3515
1,d45c1574c4c0,5,20,0,61,0.12301350739709377,1.2049
1,d4a0a85e103c,14,27,11,61,0.14320319563140005,1.4445
1,d5bb027f1e42,10,22,6,61,0.14568112991631565,1.2587
1,d6045baa161d,13,26,10,61,0.11776965497656583,1.281
1,d6340426b764,12,24,8,61,0.11443951184970184,1.3356
1,d7b2d37376f8,5,20,0,61,0.11616108697454086,1.0721
1,d8615e7db34d,8,20,4,61,0.11903696223026367,1.1845
1,d87f6b00d8b8,7,19,3,61,0.11764062681757406,1.1016
1,d885d2bef868,10,16,8,61,0.13396337611719664,1.1419
1,d8c46a2ae40d,9,24,4,61,0.11742920343441988,1.1914
1,d97ccd04f4f5,7,16,4,61,0.12987047577035274,1.0513
1,d97ccd04f4f5,7,16,4,61,0.14024303273478816,1.0806
1,d9e4656c858c,10,23,7,61,0.1269141945080619,1.2792
1,db08b7d59498,11,23,7,61,0.09495769891590117,1.2148
1,dc63c6e12cac,11,23,7,61,0.12585821471161493,1.2334
1,dd3d12e5859e,13,26,10,61,0.10126791842821997,1.3054
1,decc9c65a4e9,13,28,8,61,0.130214398329624,1.555
1,defa5388a8b6,7,19,3,61,0.11022376075077743,1.0784
1,e2cc5dd15fc3,15,27,11,61,0.13052296052215248,1.3948
1,e2d92815388d,7,19,3,61,0.1237489590743187,1.1643
1,e3b89d5ebe3a,12,26,10,61,0.10792855815402125,2.3367
1,e3cb5e229ee2,15,25,13,61,0.10668772886373734,1.4281
1,e3ddea3fc636,9,24,4,61,0.1077675674000066,1.281
1,e425705d298f,10,26,6,61,0.10877928658180075,1.2928
1,e556967495b4,7,19,3,61,0.09880460263693527,1.1645
1,e556967495b4,7,19,3,61,0.11599356412919276,1.1347
1,e5a675199068,15,26,14,61,0.1135949412314551,1.4632
1,e603adab834b,8,20,4,61,0.12700579481672866,1.1345
1,e63d377f086f,7,19,3,61,0.14015646159945702,1.055
1,e69df03d0c42,8,23,3,61,0.4445723852871649,1.3322
1,e6d3c1ca478a,12,26,10,61,0.141055981891549,1.2915
1,e6e3aa257489,10,22,6,61,0.1341848251175191,1.3191
1,e6ef0fc23911,4,16,0,61,0.09730908330389508,1.0008
1,e6ef0fc23911,4,16,0,61,0.1019228720385827,0.992
1,e751dae7ca13,10,19,7,61,0.1190428181125262,1.273
1,e7a113149909,12,19,11,61,0.12428410691431951,1.3334
1,e8e8325475cb,17,26,14,61,0.10451822364912508,1.4339
1,e9f9c2469831,15,27,11,61,0.1337455999703476,1.3404
1,ec3d3cfa1e99,13,19,11,61,0.1151325882556424,1.5986
1,ed9992583ace,14,27,11,61,0.125453065163285,1.3444
1,ef34cf24eca2,14,26,10,61,0.13670154662448855,1.2853
1,ef8277207a3f,15,22,14,61,0.1380628244293146,1.403
1,effb0556a789,11,23,7,61,0.11450063675286004,1.3199
1,f01b47bd0a4e,4,16,0,61,0.11300216721787698,0.9398
1,f04bb4cf9438,10,19,7,61,0.12784538800711662,1.1611
1,f0f54d37bab2,4,16,0,61,0.12731821524245182,0.9564
1,f2442c369b58,7,16,4,61,0.11409959804253747,1.0568
1,f2c588d468f1,8,20,4,61,0.09171385526268444,1.0947
1,f4cb7a4c121f,11,23,7,61,0.1745960131816305,1.2679
1,f4f35784d93a,5,20,0,61,0.10800500317510414,1.3259
1,f5c22e9e174c,13,22,10,61,0.13946565184097123,1.2318
1,f5ec68571b9e,9,24,4,61,0.10978811032817964,1.2441
1,f7d45e3155b1,17,26,14,61,0.11405978467011045,1.4181
1,f807f337afdd,8,20,4,61,0.10057833073335107,1.4055
1,f89ac54dcd0d,8,20,4,61,0.10163460062765646,1.3125
1,facec555c1d5,12,27,7,61,0.1089954670984499,1.4027
1,fadef7f4fb6f,11,23,7,61,0.12169645267174317,1.2734
1,fd65671a8abb,10,23,7,61,0.12201840269496077,1.2682
1,fd77ebb0115c,7,19,3,61,0.12088814242111187,1.1237
1,fdad693dfd24,14,26,10,61,0.11465223249120503,1.6077
1,fe55878266ac,8,23,3,61,0.10094330553566197,1.1096
1,fe6112233f13,9,22,6,61,0.13131681661873676,1.3901
1,ff0c6873cdd1,7,19,3,61,0.09317645790828608,1.3533
2,00da4c12cc0c,7,19,3,61,0.035680981309734836,1.0954
2,015c7c5812c3,7,19,3,61,0.06696870448375652,1.1802
2,0197b783381d,9,22,6,61,0.044039131418583226,1.2044
2,0247d2e45f19,15,25,13,61,0.07416577219209414,1.4402
2,0259740f3871,7,19,3,61,0.047148952117428186,1.0912
2,0357d06265f9,5,20,0,61,0.04626842414988671,1.0784
2,042fcdf0161a,18,27,15,61,0.04043410724485988,1.4315
2,07b16a99f569,4,16,0,61,0.043144789284332255,1.1144
2,07b16a99f569,4,16,0,61,0.04346190008754594,0.9841
2,0829f65f5f26,13,25,9,61,0.03168621513000257,1.2786
2,08d08c37b2bb,13,26,10,61,0.0319702101554687,1.4683
2,08e20ad7d716,4,16,0,61,0.04675343982115153,0.9415
2,09b2eccb019d,15,24,12,61,0.0585050817774382,1.4785
2,09bd10508a85,9,22,6,61,0.050653058583058165,1.2545
2,0a0ec1d37b3a,11,20,8,61,0.040967664875636745,1.1946
2,0a800014d40b,8,20,4,61,0.04837588939292985,1.2039
2,0a81c577da3e,8,23,3,61,0.03197354008374572,1.1574
2,0ace4c49ce0d,10,19,7,61,0.047909366923889286,1.2633
2,0b6eb1b58443,14,27,11,61,0.041876384270370014,1.435
2,0c281b3aae0f,7,19,3,61,0.041048910302329315,1.0711
2,0d0fbe56dd45,15,24,12,61,0.04867645481833752,1.5864
2,0e56b2abc334,13,22,10,61,0.050825628857025185,1.2161
2,0ed5b4e71fcc,10,26,6,61,0.04429405561886659,1.2763
2,0edee90dea52,5,20,0,61,0.03725125404364984,1.3606
2,0fab89b9ba2c,8,20,4,61,0.043430384841221845,1.2041
2,119ab852ae4c,4,16,0,61,0.039768618765595835,1.1781
2,11f6f2515a34,7,16,4,61,0.04963567150001044,1.3052
2,124425042844,14,27,11,61,0.02469347403452341,1.4639
2,13d5740c1f2c,9,19,7,61,0.0466687127881085,1.1165
2,13e3290c60c3,8,20,4,61,0.03566570116974827,1.0429
2,15280284ca39,7,19,3,61,0.03859566918299477,1.0312
2,16bd9d15e668,14,27,11,61,0.049765416753313946,1.5795
2,16c4ff224e0a,8,23,3,61,0.03749421832608931,1.4025
2,1827a6c2cf9b,21,27,19,61,0.04537291880696294,1.6033
2,185fb8c393f2,16,25,13,61,0.04817209711495682,1.4333
