seed,method,candidate,order,phase,fallback,invalid_errors,edit_distance,strategy,train_loss,val_loss,test_loss,train_fid,val_fid,test_fid
4,Random,R8,8,explore,False,,,,0.3373186621730393,0.3860782991309666,0.34660398388460023,0.6626813378269607,0.6139217008690334,0.6533960161153998
5,Greedy,G8_acc,8,refine,False,,0.03125,,0.40674558730648347,0.3878709033355209,0.34716669688751933,0.5932544126935165,0.6121290966644791,0.6528333031124807
5,LLM-Closed,bidir_bridge,1,explore,False,,0.21875,,0.32995710499990205,0.3134201032882933,0.2834826287188513,0.670042895000098,0.6865798967117067,0.7165173712811487
5,LLM-Open,edge-to-core,5,explore,False,,,,0.1335697409863088,0.13355926946887153,0.1288319047198453,0.8664302590136912,0.8664407305311285,0.8711680952801547
5,Random,R7,7,explore,False,,,,0.5249230894907175,0.5185725976963154,0.49884842485996117,0.47507691050928247,0.4814274023036846,0.5011515751400388
6,Greedy,G7_acc,7,refine,False,,0.03125,,0.36239575789100686,0.2104322015262864,0.394411011184405,0.6376042421089931,0.7895677984737136,0.605588988815595
6,LLM-Closed,nn-real-split-8q-v1,5,refine,False,,0.90625,topology_redesign,0.2677931568542804,0.1436152525883444,0.30207339902500985,0.7322068431457196,0.8563847474116556,0.6979266009749902
6,LLM-Open,edge-to-core,5,explore,False,,,,0.10275920169729202,0.0597931182936019,0.12377979895384894,0.897240798302708,0.9402068817063981,0.8762202010461511
6,Random,R3,3,explore,False,,,,0.4180413939461296,0.2629387226461998,0.44706543734214144,0.5819586060538704,0.7370612773538002,0.5529345626578586
7,Greedy,G7_acc,7,refine,False,,0.03125,,0.610960483860715,0.6086859479242246,0.6067118162901723,0.38903951613928506,0.39131405207577546,0.3932881837098276
7,LLM-Closed,nn-bidirectional-real-01,8,refine,False,,0.5,topology_redesign,0.14789801022178817,0.14964409067732165,0.13877599540091545,0.8521019897782118,0.8503559093226783,0.8612240045990845
7,LLM-Open,edge-to-core,5,explore,False,,,,0.130896548336085,0.1312284298204096,0.11993547653104053,0.869103451663915,0.8687715701795904,0.8800645234689595
7,Random,R5,5,explore,False,,,,0.4634359700123988,0.40712508363721644,0.41569748995654554,0.5365640299876012,0.5928749163627836,0.5843025100434545
8,Greedy,G6_acc,6,refine,False,,0.03125,,0.3119750809664026,0.31034348087392305,0.3727907171224778,0.6880249190335974,0.689656519126077,0.6272092828775222
8,LLM-Closed,nn-real-balance-v1,8,refine,False,,0.5,topology_redesign,0.08758198978647314,0.09601148183427721,0.13111644906470565,0.9124180102135269,0.9039885181657228,0.8688835509352943
8,LLM-Open,edge-to-core,5,explore,False,,,,0.08303633336884952,0.09130806757700904,0.12854785657854184,0.9169636666311505,0.908691932422991,0.8714521434214582
8,Random,R2,2,explore,False,,,,0.4647183558524941,0.4708726452731964,0.4841937808060005,0.5352816441475059,0.5291273547268036,0.5158062191939995
9,Greedy,G5_acc,5,refine,False,,0.03125,,0.6655648781565845,0.6381727430545554,0.6698643773602895,0.3344351218434155,0.36182725694544465,0.33013562263971047
9,LLM-Closed,nn-split-8q-v1,8,refine,False,,0.8125,topology_redesign,0.1083149764699678,0.1110092117487732,0.10175586806688397,0.8916850235300322,0.8889907882512268,0.898244131933116
9,LLM-Open,edge-to-core,5,explore,False,,,,0.1284244365728362,0.1250948302977415,0.12336267147315294,0.8715755634271638,0.8749051697022585,0.8766373285268471
9,Random,R7,7,explore,False,,,,0.37797085983066125,0.43944961990166254,0.35779017774906496,0.6220291401693387,0.5605503800983375,0.642209822250935
10,Greedy,G5_acc,5,refine,False,,0.03125,,0.4816726098418146,0.44180263225460636,0.42129439894932763,0.5183273901581854,0.5581973677453936,0.5787056010506724
10,LLM-Closed,nn-real-latent-split,8,refine,False,,0.875,topology_redesign,0.1508034119834425,0.14980898657112307,0.14058446787985968,0.8491965880165575,0.8501910134288769,0.8594155321201403
10,LLM-Open,edge-to-core,5,explore,False,,,,0.1463771948781485,0.13761546535001512,0.12268595821998707,0.8536228051218515,0.8623845346499849,0.8773140417800129
10,Random,R7,7,explore,False,,,,0.4875512766950252,0.45136288979988215,0.43354799162283597,0.5124487233049748,0.5486371102001179,0.566452008377164
11,Greedy,G6_acc,6,refine,False,,0.03125,,0.3761183987191752,0.1963514210653714,0.36318314135909635,0.6238816012808248,0.8036485789346286,0.6368168586409036
11,LLM-Closed,nn-real-bottleneck-v2,5,refine,False,,0.34375,topology_redesign,0.1561582044559755,0.08851552966166887,0.1506993550883151,0.8438417955440245,0.9114844703383311,0.8493006449116849
11,LLM-Open,edge-to-core,5,explore,False,,,,0.12843933579359246,0.07125666857375423,0.12161007384763611,0.8715606642064075,0.9287433314262458,0.8783899261523639
11,Random,R5,5,explore,False,,,,0.43213367176253836,0.25980234724669515,0.4220637559499032,0.5678663282374616,0.7401976527533048,0.5779362440500968
